Дата,Температура
2023-02-06,65.27416174464477
2023-02-06,65.27416174464477
2023-02-06,65.27416174464477
2023-02-06,65.27416174464477
2023-02-06,65.27416174464477
2023-02-06,65.27416174464477
2023-02-06,65.27416174464477
2023-02-07,58.639760198006314
2023-02-07,58.639760198006314
2023-02-07,58.639760198006314
2023-02-07,58.639760198006314
2023-02-07,58.639760198006314
2023-02-07,58.639760198006314
2023-02-07,58.639760198006314
2023-02-07,58.639760198006314
2023-02-07,58.639760198006314
2023-02-08,30.96148845835243
2023-02-08,57.262802193888845
2023-02-08,57.262802193888845
2023-02-08,57.262802193888845
2023-02-08,57.262802193888845
2023-02-08,57.262802193888845
2023-02-08,57.262802193888845
2023-02-08,57.262802193888845
2023-02-08,57.262802193888845
2023-02-08,57.262802193888845
2023-02-09,50.499768261457625
2023-02-09,50.499768261457625
2023-02-09,50.499768261457625
2023-02-09,50.499768261457625
2023-02-09,50.499768261457625
2023-02-09,29.470364074506573
2023-02-09,50.499768261457625
2023-02-09,50.499768261457625
2023-02-09,50.499768261457625
2023-02-09,50.499768261457625
2023-02-10,46.26335216130699
2023-02-10,46.26335216130699
2023-02-10,46.26335216130699
2023-02-10,46.26335216130699
2023-02-10,46.26335216130699
2023-02-10,18.356375754972724
2023-02-10,46.26335216130699
2023-02-10,46.26335216130699
2023-02-10,46.26335216130699
2023-02-10,46.26335216130699
2023-02-11,67.13357638406994
2023-02-11,67.13357638406994
2023-02-11,67.13357638406994
2023-02-11,67.13357638406994
2023-02-11,67.13357638406994
2023-02-11,67.13357638406994
2023-02-11,67.13357638406994
2023-02-11,25.74119665137855
2023-02-11,67.13357638406994
2023-02-11,67.13357638406994
2023-02-12,40.73904315538778
2023-02-12,40.73904315538778
2023-02-12,40.73904315538778
2023-02-12,40.73904315538778
2023-02-12,40.73904315538778
2023-02-12,40.73904315538778
2023-02-12,40.73904315538778
2023-02-12,29.517510047742626
2023-02-12,40.73904315538778
2023-02-12,40.73904315538778
2023-02-13,54.18252194734879
2023-02-13,54.18252194734879
2023-02-13,54.18252194734879
2023-02-13,54.18252194734879
2023-02-13,54.18252194734879
2023-02-13,54.18252194734879
2023-02-13,15.853245770076644
2023-02-13,54.18252194734879
2023-02-13,54.18252194734879
2023-02-13,54.18252194734879
2023-02-14,51.61310572368408
2023-02-14,51.61310572368408
2023-02-14,51.61310572368408
2023-02-14,51.61310572368408
2023-02-14,51.61310572368408
2023-02-14,24.77421474377917
2023-02-14,51.61310572368408
2023-02-14,51.61310572368408
2023-02-14,51.61310572368408
2023-02-14,51.61310572368408
2023-02-15,40.62873398963977
2023-02-15,40.62873398963977
2023-02-15,40.62873398963977
2023-02-15,40.62873398963977
2023-02-15,40.62873398963977
2023-02-15,40.62873398963977
2023-02-15,22.13966303806608
2023-02-15,40.62873398963977
2023-02-15,40.62873398963977
2023-02-15,40.62873398963977
2023-02-16,44.14960565942906
2023-02-16,44.14960565942906
2023-02-16,44.14960565942906
2023-02-16,44.14960565942906
2023-02-16,44.14960565942906
2023-02-16,31.663761589988106
2023-02-16,44.14960565942906
2023-02-16,44.14960565942906
2023-02-16,44.14960565942906
2023-02-16,44.14960565942906
2023-02-17,63.64946335267243
2023-02-17,63.64946335267243
2023-02-17,63.64946335267243
2023-02-17,63.64946335267243
2023-02-17,21.042862290040578
2023-02-17,63.64946335267243
2023-02-17,63.64946335267243
2023-02-17,63.64946335267243
2023-02-17,63.64946335267243
2023-02-17,63.64946335267243
2023-02-18,38.17835977867287
2023-02-18,38.17835977867287
2023-02-18,38.17835977867287
2023-02-18,20.152484762077016
2023-02-18,38.17835977867287
2023-02-18,38.17835977867287
2023-02-18,38.17835977867287
2023-02-18,38.17835977867287
2023-02-18,38.17835977867287
2023-02-18,38.17835977867287
2023-02-19,46.2961885114213
2023-02-19,46.2961885114213
2023-02-19,46.2961885114213
2023-02-19,46.2961885114213
2023-02-19,46.2961885114213
2023-02-19,28.28797585945207
2023-02-19,46.2961885114213
2023-02-19,46.2961885114213
2023-02-19,46.2961885114213
2023-02-19,46.2961885114213
2023-02-20,61.902196974924124
2023-02-20,61.902196974924124
2023-02-20,61.902196974924124
2023-02-20,61.902196974924124
2023-02-20,61.902196974924124
2023-02-20,35.791954992896045
2023-02-20,61.902196974924124
2023-02-20,61.902196974924124
2023-02-20,61.902196974924124
2023-02-20,61.902196974924124
2023-02-21,37.96667332600817
2023-02-21,37.96667332600817
2023-02-21,37.96667332600817
2023-02-21,37.96667332600817
2023-02-21,19.072558887117424
2023-02-21,37.96667332600817
2023-02-21,37.96667332600817
2023-02-21,37.96667332600817
2023-02-21,37.96667332600817
2023-02-21,37.96667332600817
2023-02-22,37.926460076781396
2023-02-22,37.926460076781396
2023-02-22,37.926460076781396
2023-02-22,29.25244053837583
2023-02-22,37.926460076781396
2023-02-22,37.926460076781396
2023-02-22,37.926460076781396
2023-02-22,37.926460076781396
2023-02-22,37.926460076781396
2023-02-22,37.926460076781396
2023-02-23,51.33411274784835
2023-02-23,20.58315724382422
2023-02-23,51.33411274784835
2023-02-23,51.33411274784835
2023-02-23,51.33411274784835
2023-02-23,51.33411274784835
2023-02-23,51.33411274784835
2023-02-23,51.33411274784835
2023-02-23,51.33411274784835
2023-02-23,51.33411274784835
2023-02-24,22.859766604539605
2023-02-24,57.66668830410735
2023-02-24,57.66668830410735
2023-02-24,57.66668830410735
2023-02-24,57.66668830410735
2023-02-24,57.66668830410735
2023-02-24,57.66668830410735
2023-02-24,57.66668830410735
2023-02-24,57.66668830410735
2023-02-24,57.66668830410735
2023-02-25,46.94051228956094
2023-02-25,46.94051228956094
2023-02-25,27.94246688622153
2023-02-25,46.94051228956094
2023-02-25,46.94051228956094
2023-02-25,46.94051228956094
2023-02-25,46.94051228956094
2023-02-25,46.94051228956094
2023-02-25,46.94051228956094
2023-02-25,46.94051228956094
2023-02-26,23.96257495894326
2023-02-26,41.556844708013905
2023-02-26,41.556844708013905
2023-02-26,41.556844708013905
2023-02-26,41.556844708013905
2023-02-26,41.556844708013905
2023-02-26,41.556844708013905
2023-02-26,41.556844708013905
2023-02-26,41.556844708013905
2023-02-26,41.556844708013905
2023-02-27,58.358086705533125
2023-02-27,58.358086705533125
2023-02-27,58.358086705533125
2023-02-27,58.358086705533125
2023-02-27,58.358086705533125
2023-02-27,58.358086705533125
2023-02-27,58.358086705533125
2023-02-27,58.358086705533125
2023-02-27,16.061140699599854
2023-02-27,58.358086705533125
2023-02-28,52.05967590822147
2023-02-28,52.05967590822147
2023-02-28,52.05967590822147
2023-02-28,21.168552632622674
2023-02-28,52.05967590822147
2023-02-28,52.05967590822147
2023-02-28,52.05967590822147
2023-02-28,52.05967590822147
2023-02-28,52.05967590822147
2023-02-28,52.05967590822147
2023-03-01,57.97675559513331
2023-03-01,57.97675559513331
2023-03-01,57.97675559513331
2023-03-01,57.97675559513331
2023-03-01,57.97675559513331
2023-03-01,57.97675559513331
2023-03-01,57.97675559513331
2023-03-01,57.97675559513331
2023-03-01,57.97675559513331
2023-03-02,57.38228633530622
2023-03-02,57.38228633530622
2023-03-02,57.38228633530622
2023-03-02,57.38228633530622
2023-03-02,57.38228633530622
2023-03-02,57.38228633530622
2023-03-02,57.38228633530622
2023-03-02,57.38228633530622
2023-03-02,57.38228633530622
2023-03-02,32.835222537381526
2023-03-03,43.474659435957626
2023-03-03,43.474659435957626
2023-03-03,43.474659435957626
2023-03-03,43.474659435957626
2023-03-03,43.474659435957626
2023-03-03,43.474659435957626
2023-03-03,43.474659435957626
2023-03-03,43.474659435957626
2023-03-03,43.474659435957626
2023-03-03,32.274384694653875
2023-03-04,30.886625046703713
2023-03-04,30.886625046703713
2023-03-04,30.886625046703713
2023-03-04,30.886625046703713
2023-03-04,30.886625046703713
2023-03-04,30.886625046703713
2023-03-04,30.886625046703713
2023-03-04,30.886625046703713
2023-03-04,30.886625046703713
2023-03-05,54.32012959142868
2023-03-05,54.32012959142868
2023-03-05,26.009580914625133
2023-03-05,54.32012959142868
2023-03-05,54.32012959142868
2023-03-05,54.32012959142868
2023-03-05,54.32012959142868
2023-03-05,54.32012959142868
2023-03-05,54.32012959142868
2023-03-05,54.32012959142868
2023-03-06,33.531732134360865
2023-03-06,21.341327357289465
2023-03-06,33.531732134360865
2023-03-06,33.531732134360865
2023-03-06,33.531732134360865
2023-03-06,33.531732134360865
2023-03-06,33.531732134360865
2023-03-06,33.531732134360865
2023-03-06,33.531732134360865
2023-03-06,33.531732134360865
2023-03-07,28.676504035850776
2023-03-07,28.676504035850776
2023-03-07,28.676504035850776
2023-03-07,31.29152228108275
2023-03-07,28.676504035850776
2023-03-07,28.676504035850776
2023-03-07,28.676504035850776
2023-03-07,28.676504035850776
2023-03-07,28.676504035850776
2023-03-07,28.676504035850776
2023-03-08,51.320582233907565
2023-03-08,51.320582233907565
2023-03-08,51.320582233907565
2023-03-08,28.27581279205334
2023-03-08,51.320582233907565
2023-03-08,51.320582233907565
2023-03-08,51.320582233907565
2023-03-08,51.320582233907565
2023-03-08,51.320582233907565
2023-03-08,51.320582233907565
2023-03-09,39.66995308988674
2023-03-09,39.66995308988674
2023-03-09,39.66995308988674
2023-03-09,39.66995308988674
2023-03-09,39.66995308988674
2023-03-09,39.66995308988674
2023-03-09,24.652747584788205
2023-03-09,39.66995308988674
2023-03-09,39.66995308988674
2023-03-09,39.66995308988674
2023-03-10,58.64601243962161
2023-03-10,58.64601243962161
2023-03-10,58.64601243962161
2023-03-10,58.64601243962161
2023-03-10,58.64601243962161
2023-03-10,58.64601243962161
2023-03-10,58.64601243962161
2023-03-10,58.64601243962161
2023-03-10,58.64601243962161
2023-03-11,26.2618540949632
2023-03-11,38.02548630671272
2023-03-11,38.02548630671272
2023-03-11,38.02548630671272
2023-03-11,38.02548630671272
2023-03-11,38.02548630671272
2023-03-11,38.02548630671272
2023-03-11,38.02548630671272
2023-03-11,38.02548630671272
2023-03-11,38.02548630671272
2023-03-12,31.498366620397395
2023-03-12,31.498366620397395
2023-03-12,31.498366620397395
2023-03-12,31.498366620397395
2023-03-12,31.498366620397395
2023-03-12,31.498366620397395
2023-03-12,31.498366620397395
2023-03-12,31.498366620397395
2023-03-12,22.38512278123613
2023-03-12,31.498366620397395
2023-03-13,56.78705412255695
2023-03-13,56.78705412255695
2023-03-13,30.399280011654955
2023-03-13,56.78705412255695
2023-03-13,56.78705412255695
2023-03-13,56.78705412255695
2023-03-13,56.78705412255695
2023-03-13,56.78705412255695
2023-03-13,56.78705412255695
2023-03-13,56.78705412255695
2023-03-14,77.32402166232687
2023-03-14,77.32402166232687
2023-03-14,77.32402166232687
2023-03-14,77.32402166232687
2023-03-14,77.32402166232687
2023-03-14,77.32402166232687
2023-03-14,77.32402166232687
2023-03-14,18.668023325552863
2023-03-14,77.32402166232687
2023-03-14,77.32402166232687
2023-03-15,58.28054713242892
2023-03-15,58.28054713242892
2023-03-15,58.28054713242892
2023-03-15,28.72542154987563
2023-03-15,58.28054713242892
2023-03-15,58.28054713242892
2023-03-15,58.28054713242892
2023-03-15,58.28054713242892
2023-03-15,58.28054713242892
2023-03-15,58.28054713242892
2023-03-16,36.351483169104384
2023-03-16,36.351483169104384
2023-03-16,36.351483169104384
2023-03-16,36.351483169104384
2023-03-16,36.351483169104384
2023-03-16,36.351483169104384
2023-03-16,36.351483169104384
2023-03-16,36.351483169104384
2023-03-16,36.351483169104384
2023-03-16,29.75705136220798
2023-03-17,31.189106984636382
2023-03-17,31.189106984636382
2023-03-17,31.189106984636382
2023-03-17,31.189106984636382
2023-03-17,31.189106984636382
2023-03-17,31.189106984636382
2023-03-17,31.189106984636382
2023-03-17,26.18075184497404
2023-03-17,31.189106984636382
2023-03-17,31.189106984636382
2023-03-18,38.45029693541641
2023-03-18,38.45029693541641
2023-03-18,38.45029693541641
2023-03-18,21.412471344125507
2023-03-18,38.45029693541641
2023-03-18,38.45029693541641
2023-03-18,38.45029693541641
2023-03-18,38.45029693541641
2023-03-18,38.45029693541641
2023-03-18,38.45029693541641
2023-03-19,43.17955895587708
2023-03-19,43.17955895587708
2023-03-19,43.17955895587708
2023-03-19,43.17955895587708
2023-03-19,22.812927138332824
2023-03-19,43.17955895587708
2023-03-19,43.17955895587708
2023-03-19,43.17955895587708
2023-03-19,43.17955895587708
2023-03-19,43.17955895587708
2023-03-20,56.325057077745704
2023-03-20,56.325057077745704
2023-03-20,56.325057077745704
2023-03-20,56.325057077745704
2023-03-20,56.325057077745704
2023-03-20,56.325057077745704
2023-03-20,56.325057077745704
2023-03-20,56.325057077745704
2023-03-20,56.325057077745704
2023-03-21,58.3060683222168
2023-03-21,58.3060683222168
2023-03-21,58.3060683222168
2023-03-21,58.3060683222168
2023-03-21,58.3060683222168
2023-03-21,58.3060683222168
2023-03-21,58.3060683222168
2023-03-21,58.3060683222168
2023-03-21,58.3060683222168
2023-03-22,63.434369783342746
2023-03-22,63.434369783342746
2023-03-22,63.434369783342746
2023-03-22,21.762223448890307
2023-03-22,63.434369783342746
2023-03-22,63.434369783342746
2023-03-22,63.434369783342746
2023-03-22,63.434369783342746
2023-03-22,63.434369783342746
2023-03-22,63.434369783342746
2023-03-23,67.05567780480737
2023-03-23,67.05567780480737
2023-03-23,67.05567780480737
2023-03-23,67.05567780480737
2023-03-23,67.05567780480737
2023-03-23,67.05567780480737
2023-03-23,67.05567780480737
2023-03-23,67.05567780480737
2023-03-23,67.05567780480737
2023-03-24,78.78306464383738
2023-03-24,78.78306464383738
2023-03-24,78.78306464383738
2023-03-24,78.78306464383738
2023-03-24,78.78306464383738
2023-03-24,21.818385219736207
2023-03-24,78.78306464383738
2023-03-24,78.78306464383738
2023-03-24,78.78306464383738
2023-03-24,78.78306464383738
2023-03-25,57.88893972191918
2023-03-25,57.88893972191918
2023-03-25,29.25635133839212
2023-03-25,57.88893972191918
2023-03-25,57.88893972191918
2023-03-25,57.88893972191918
2023-03-25,57.88893972191918
2023-03-25,57.88893972191918
2023-03-25,57.88893972191918
2023-03-25,57.88893972191918
2023-03-26,42.36228303090404
2023-03-26,42.36228303090404
2023-03-26,42.36228303090404
2023-03-26,42.36228303090404
2023-03-26,42.36228303090404
2023-03-26,42.36228303090404
2023-03-26,42.36228303090404
2023-03-26,42.36228303090404
2023-03-26,42.36228303090404
2023-03-27,41.024879290716505
2023-03-27,41.024879290716505
2023-03-27,41.024879290716505
2023-03-27,41.024879290716505
2023-03-27,41.024879290716505
2023-03-27,41.024879290716505
2023-03-27,41.024879290716505
2023-03-27,41.024879290716505
2023-03-27,23.457901731750088
2023-03-27,41.024879290716505
2023-03-28,50.144489268960875
2023-03-28,50.144489268960875
2023-03-28,50.144489268960875
2023-03-28,50.144489268960875
2023-03-28,50.144489268960875
2023-03-28,50.144489268960875
2023-03-28,25.79761257819719
2023-03-28,50.144489268960875
2023-03-28,50.144489268960875
2023-03-28,50.144489268960875
2023-03-29,56.70696278020855
2023-03-29,56.70696278020855
2023-03-29,56.70696278020855
2023-03-29,56.70696278020855
2023-03-29,56.70696278020855
2023-03-29,56.70696278020855
2023-03-29,56.70696278020855
2023-03-29,56.70696278020855
2023-03-29,56.70696278020855
2023-03-30,44.93440058228654
2023-03-30,44.93440058228654
2023-03-30,44.93440058228654
2023-03-30,44.93440058228654
2023-03-30,44.93440058228654
2023-03-30,16.41911155394842
2023-03-30,44.93440058228654
2023-03-30,44.93440058228654
2023-03-30,44.93440058228654
2023-03-30,44.93440058228654
2023-03-31,44.0234374262862
2023-03-31,30.38823261091487
2023-03-31,44.0234374262862
2023-03-31,44.0234374262862
2023-03-31,44.0234374262862
2023-03-31,44.0234374262862
2023-03-31,44.0234374262862
2023-03-31,44.0234374262862
2023-03-31,44.0234374262862
2023-03-31,44.0234374262862
2023-04-01,35.627382775359486
2023-04-01,35.627382775359486
2023-04-01,35.627382775359486
2023-04-01,35.627382775359486
2023-04-01,35.627382775359486
2023-04-01,25.54843609380363
2023-04-01,35.627382775359486
2023-04-01,35.627382775359486
2023-04-01,35.627382775359486
2023-04-01,35.627382775359486
2023-04-02,55.10907463260834
2023-04-02,55.10907463260834
2023-04-02,55.10907463260834
2023-04-02,14.331926357510426
2023-04-02,55.10907463260834
2023-04-02,55.10907463260834
2023-04-02,55.10907463260834
2023-04-02,55.10907463260834
2023-04-02,55.10907463260834
2023-04-02,55.10907463260834
2023-04-03,58.29500344345574
2023-04-03,58.29500344345574
2023-04-03,58.29500344345574
2023-04-03,58.29500344345574
2023-04-03,58.29500344345574
2023-04-03,58.29500344345574
2023-04-03,58.29500344345574
2023-04-03,58.29500344345574
2023-04-03,58.29500344345574
2023-04-03,26.091858129580395
2023-04-04,39.28264979191898
2023-04-04,39.28264979191898
2023-04-04,39.28264979191898
2023-04-04,39.28264979191898
2023-04-04,39.28264979191898
2023-04-04,39.28264979191898
2023-04-04,33.09510614747083
2023-04-04,39.28264979191898
2023-04-04,39.28264979191898
2023-04-04,39.28264979191898
2023-04-05,58.572673203629925
2023-04-05,58.572673203629925
2023-04-05,58.572673203629925
2023-04-05,58.572673203629925
2023-04-05,58.572673203629925
2023-04-05,58.572673203629925
2023-04-05,58.572673203629925
2023-04-05,58.572673203629925
2023-04-05,58.572673203629925
2023-04-05,23.041177447539443
2023-04-06,35.36534484870653
2023-04-06,35.36534484870653
2023-04-06,35.36534484870653
2023-04-06,35.36534484870653
2023-04-06,35.36534484870653
2023-04-06,35.36534484870653
2023-04-06,35.36534484870653
2023-04-06,31.57808259363255
2023-04-06,35.36534484870653
2023-04-06,35.36534484870653
2023-04-07,47.1063542332502
2023-04-07,47.1063542332502
2023-04-07,47.1063542332502
2023-04-07,31.521200326474688
2023-04-07,47.1063542332502
2023-04-07,47.1063542332502
2023-04-07,47.1063542332502
2023-04-07,47.1063542332502
2023-04-07,47.1063542332502
2023-04-07,47.1063542332502
2023-04-08,28.94688147762161
2023-04-08,28.94688147762161
2023-04-08,28.94688147762161
2023-04-08,28.94688147762161
2023-04-08,28.94688147762161
2023-04-08,28.94688147762161
2023-04-08,21.61492738119209
2023-04-08,28.94688147762161
2023-04-08,28.94688147762161
2023-04-08,28.94688147762161
2023-04-09,37.118092511032685
2023-04-09,37.118092511032685
2023-04-09,37.118092511032685
2023-04-09,37.118092511032685
2023-04-09,37.118092511032685
2023-04-09,27.78106382475134
2023-04-09,37.118092511032685
2023-04-09,37.118092511032685
2023-04-09,37.118092511032685
2023-04-09,37.118092511032685
2023-04-10,64.14374635659202
2023-04-10,64.14374635659202
2023-04-10,64.14374635659202
2023-04-10,64.14374635659202
2023-04-10,64.14374635659202
2023-04-10,64.14374635659202
2023-04-10,64.14374635659202
2023-04-10,64.14374635659202
2023-04-10,64.14374635659202
2023-04-10,21.39315549820616
2023-04-11,62.75904344546138
2023-04-11,20.63013272326433
2023-04-11,62.75904344546138
2023-04-11,62.75904344546138
2023-04-11,62.75904344546138
2023-04-11,62.75904344546138
2023-04-11,62.75904344546138
2023-04-11,62.75904344546138
2023-04-11,62.75904344546138
2023-04-11,62.75904344546138
2023-04-12,48.32854941974215
2023-04-12,48.32854941974215
2023-04-12,48.32854941974215
2023-04-12,48.32854941974215
2023-04-12,31.097649116652057
2023-04-12,48.32854941974215
2023-04-12,48.32854941974215
2023-04-12,48.32854941974215
2023-04-12,48.32854941974215
2023-04-12,48.32854941974215
2023-04-13,61.242059312651875
2023-04-13,61.242059312651875
2023-04-13,61.242059312651875
2023-04-13,61.242059312651875
2023-04-13,61.242059312651875
2023-04-13,61.242059312651875
2023-04-13,21.19898285343147
2023-04-13,61.242059312651875
2023-04-13,61.242059312651875
2023-04-13,61.242059312651875
2023-04-14,64.32338893294124
2023-04-14,64.32338893294124
2023-04-14,16.811302322302716
2023-04-14,64.32338893294124
2023-04-14,64.32338893294124
2023-04-14,64.32338893294124
2023-04-14,64.32338893294124
2023-04-14,64.32338893294124
2023-04-14,64.32338893294124
2023-04-14,64.32338893294124
2023-04-15,41.12443812096174
2023-04-15,41.12443812096174
2023-04-15,41.12443812096174
2023-04-15,25.844583615819538
2023-04-15,41.12443812096174
2023-04-15,41.12443812096174
2023-04-15,41.12443812096174
2023-04-15,41.12443812096174
2023-04-15,41.12443812096174
2023-04-15,41.12443812096174
2023-04-16,28.354192180751877
2023-04-16,60.16884232023092
2023-04-16,60.16884232023092
2023-04-16,60.16884232023092
2023-04-16,60.16884232023092
2023-04-16,60.16884232023092
2023-04-16,60.16884232023092
2023-04-16,60.16884232023092
2023-04-16,60.16884232023092
2023-04-16,60.16884232023092
2023-04-17,50.71950815757095
2023-04-17,50.71950815757095
2023-04-17,25.771196902951683
2023-04-17,50.71950815757095
2023-04-17,50.71950815757095
2023-04-17,50.71950815757095
2023-04-17,50.71950815757095
2023-04-17,50.71950815757095
2023-04-17,50.71950815757095
2023-04-17,50.71950815757095
2023-04-18,32.01963754490647
2023-04-18,32.01963754490647
2023-04-18,32.01963754490647
2023-04-18,32.01963754490647
2023-04-18,32.01963754490647
2023-04-18,32.01963754490647
2023-04-18,21.351702541553475
2023-04-18,32.01963754490647
2023-04-18,32.01963754490647
2023-04-18,32.01963754490647
2023-04-19,71.56689255305763
2023-04-19,71.56689255305763
2023-04-19,71.56689255305763
2023-04-19,71.56689255305763
2023-04-19,71.56689255305763
2023-04-19,71.56689255305763
2023-04-19,71.56689255305763
2023-04-19,71.56689255305763
2023-04-19,16.333638525331107
2023-04-19,71.56689255305763
2023-04-20,57.16733102076591
2023-04-20,57.16733102076591
2023-04-20,57.16733102076591
2023-04-20,57.16733102076591
2023-04-20,57.16733102076591
2023-04-20,57.16733102076591
2023-04-20,26.06819004954942
2023-04-20,57.16733102076591
2023-04-20,57.16733102076591
2023-04-20,57.16733102076591
2023-04-21,55.82284004092983
2023-04-21,55.82284004092983
2023-04-21,55.82284004092983
2023-04-21,55.82284004092983
2023-04-21,17.45306117997226
2023-04-21,55.82284004092983
2023-04-21,55.82284004092983
2023-04-21,55.82284004092983
2023-04-21,55.82284004092983
2023-04-21,55.82284004092983
2023-04-22,32.54715261976174
2023-04-22,32.54715261976174
2023-04-22,32.54715261976174
2023-04-22,32.54715261976174
2023-04-22,32.54715261976174
2023-04-22,32.54715261976174
2023-04-22,32.54715261976174
2023-04-22,32.54715261976174
2023-04-22,32.54715261976174
2023-04-23,48.84492495130515
2023-04-23,48.84492495130515
2023-04-23,30.491267595857583
2023-04-23,48.84492495130515
2023-04-23,48.84492495130515
2023-04-23,48.84492495130515
2023-04-23,48.84492495130515
2023-04-23,48.84492495130515
2023-04-23,48.84492495130515
2023-04-23,48.84492495130515
2023-04-24,51.11838659100358
2023-04-24,51.11838659100358
2023-04-24,51.11838659100358
2023-04-24,51.11838659100358
2023-04-24,51.11838659100358
2023-04-24,21.10466570310081
2023-04-24,51.11838659100358
2023-04-24,51.11838659100358
2023-04-24,51.11838659100358
2023-04-24,51.11838659100358
2023-04-25,46.0096942933855
2023-04-25,46.0096942933855
2023-04-25,46.0096942933855
2023-04-25,46.0096942933855
2023-04-25,46.0096942933855
2023-04-25,46.0096942933855
2023-04-25,46.0096942933855
2023-04-25,46.0096942933855
2023-04-25,46.0096942933855
2023-04-25,24.46189775712513
2023-04-26,30.619605395177583
2023-04-26,30.619605395177583
2023-04-26,30.619605395177583
2023-04-26,30.619605395177583
2023-04-26,30.619605395177583
2023-04-26,30.619605395177583
2023-04-26,30.619605395177583
2023-04-26,30.619605395177583
2023-04-26,30.619605395177583
2023-04-26,32.40612970337842
2023-04-27,42.93815252551794
2023-04-27,42.93815252551794
2023-04-27,42.93815252551794
2023-04-27,42.93815252551794
2023-04-27,42.93815252551794
2023-04-27,42.93815252551794
2023-04-27,42.93815252551794
2023-04-27,42.93815252551794
2023-04-27,42.93815252551794
2023-04-27,32.11825484770025
2023-04-28,39.87012792681356
2023-04-28,39.87012792681356
2023-04-28,39.87012792681356
2023-04-28,39.87012792681356
2023-04-28,39.87012792681356
2023-04-28,39.87012792681356
2023-04-28,39.87012792681356
2023-04-28,39.87012792681356
2023-04-28,39.87012792681356
2023-04-29,48.77844166201394
2023-04-29,48.77844166201394
2023-04-29,48.77844166201394
2023-04-29,25.18060718015406
2023-04-29,48.77844166201394
2023-04-29,48.77844166201394
2023-04-29,48.77844166201394
2023-04-29,48.77844166201394
2023-04-29,48.77844166201394
2023-04-29,48.77844166201394
2023-04-30,54.26602486882835
2023-04-30,54.26602486882835
2023-04-30,54.26602486882835
2023-04-30,28.477581828802236
2023-04-30,54.26602486882835
2023-04-30,54.26602486882835
2023-04-30,54.26602486882835
2023-04-30,54.26602486882835
2023-04-30,54.26602486882835
2023-04-30,54.26602486882835
2023-05-01,33.020502043905026
2023-05-01,33.020502043905026
2023-05-01,33.020502043905026
2023-05-01,33.020502043905026
2023-05-01,33.020502043905026
2023-05-01,33.020502043905026
2023-05-01,18.04092992370306
2023-05-01,33.020502043905026
2023-05-01,33.020502043905026
2023-05-01,33.020502043905026
2023-05-02,48.10296834995057
2023-05-02,48.10296834995057
2023-05-02,48.10296834995057
2023-05-02,19.97367664180941
2023-05-02,48.10296834995057
2023-05-02,48.10296834995057
2023-05-02,48.10296834995057
2023-05-02,48.10296834995057
2023-05-02,48.10296834995057
2023-05-02,48.10296834995057
2023-05-03,55.73768153687146
2023-05-03,55.73768153687146
2023-05-03,55.73768153687146
2023-05-03,55.73768153687146
2023-05-03,55.73768153687146
2023-05-03,55.73768153687146
2023-05-03,19.956478376874728
2023-05-03,55.73768153687146
2023-05-03,55.73768153687146
2023-05-03,55.73768153687146
2023-05-04,47.18614647720548
2023-05-04,47.18614647720548
2023-05-04,47.18614647720548
2023-05-04,47.18614647720548
2023-05-04,47.18614647720548
2023-05-04,47.18614647720548
2023-05-04,47.18614647720548
2023-05-04,47.18614647720548
2023-05-04,28.26097713034984
2023-05-04,47.18614647720548
2023-05-05,44.57881708189144
2023-05-05,44.57881708189144
2023-05-05,44.57881708189144
2023-05-05,30.43993275047369
2023-05-05,44.57881708189144
2023-05-05,44.57881708189144
2023-05-05,44.57881708189144
2023-05-05,44.57881708189144
2023-05-05,44.57881708189144
2023-05-05,44.57881708189144
2023-05-06,46.060513636861714
2023-05-06,46.060513636861714
2023-05-06,46.060513636861714
2023-05-06,46.060513636861714
2023-05-06,46.060513636861714
2023-05-06,46.060513636861714
2023-05-06,46.060513636861714
2023-05-06,46.060513636861714
2023-05-06,21.71844123706824
2023-05-06,46.060513636861714
2023-05-07,44.470258772204886
2023-05-07,44.470258772204886
2023-05-07,44.470258772204886
2023-05-07,44.470258772204886
2023-05-07,44.470258772204886
2023-05-07,44.470258772204886
2023-05-07,44.470258772204886
2023-05-07,44.470258772204886
2023-05-07,20.717236065899005
2023-05-07,44.470258772204886
2023-05-08,65.63072612537879
2023-05-08,65.63072612537879
2023-05-08,65.63072612537879
2023-05-08,23.42426778767928
2023-05-08,65.63072612537879
2023-05-08,65.63072612537879
2023-05-08,65.63072612537879
2023-05-08,65.63072612537879
2023-05-08,65.63072612537879
2023-05-08,65.63072612537879
2023-05-09,43.859075729359084
2023-05-09,43.859075729359084
2023-05-09,43.859075729359084
2023-05-09,43.859075729359084
2023-05-09,43.859075729359084
2023-05-09,43.859075729359084
2023-05-09,43.859075729359084
2023-05-09,43.859075729359084
2023-05-09,43.859075729359084
2023-05-09,23.491377782192934
2023-05-10,53.113551105588655
2023-05-10,53.113551105588655
2023-05-10,53.113551105588655
2023-05-10,53.113551105588655
2023-05-10,53.113551105588655
2023-05-10,22.893843126227647
2023-05-10,53.113551105588655
2023-05-10,53.113551105588655
2023-05-10,53.113551105588655
2023-05-10,53.113551105588655
2023-05-11,45.89581350262678
2023-05-11,28.879173958857763
2023-05-11,45.89581350262678
2023-05-11,45.89581350262678
2023-05-11,45.89581350262678
2023-05-11,45.89581350262678
